x,y,z
-48.05336169201061,-13.689391977363824,8.0
-46.91737622481702,-12.035189502748773,8.125
-46.4357664338454,-11.423148567374907,8.166666666666668
-46.354416887353345,-12.121104720021421,8.1
-45.44087530852267,-12.606519424471166,8.0
-44.44555399612683,-11.755046647501338,8.1
-43.97147414901235,-12.665817018660126,8.0
-43.700089127460686,-4.234228486465421,9.0
-43.0835700524171,-12.964343406322975,7.928571428571429
-43.30462875054818,-17.301391732252068,7.0
-42.831730241860846,-6.014341806230661,8.875
-42.06287113018564,-12.340020451220944,8.1
-42.42542854139528,-16.452183417964537,7.1
-41.984327237623106,-2.2994016224570424,9.928571428571429
-42.235778768706254,-15.662418560411263,7.285714285714286
-41.75868760808476,-13.215421783345924,8.0
-42.0416240622194,-4.024690107256043,9.2
-41.676435240079556,-3.2459057171307437,9.75
-41.40092047530962,-15.721884160842968,7.3
-40.58884692862806,-12.540944079413483,8.125
-41.43873941775479,-4.002932475895781,9.25
-40.48975076936068,-13.792739368542097,8.0
-41.0524230303038,-16.2263770686437,7.166666666666666
-40.97942545601559,-4.476479010567429,9.142857142857142
-40.739508322744385,-2.5421391710114323,10.0
-40.41655970685326,2.4123102608722657,11.0
-39.47826865438333,-13.76829979217024,8.0625
-40.61559576684378,-16.543779834544125,7.166666666666666
-40.082969192462194,-4.613282204751835,9.25
-39.77389086975116,-2.7688219674408456,10.0
-39.96930954371834,-15.515712595485507,7.75
-40.14966769208071,-6.103758491542768,9.0
-39.84918287397081,-16.73081563654599,7.2
-39.36792751319676,2.1075601034504734,11.0
-38.9612057570212,-3.0872603859925043,10.0
-39.0018038651018,-15.080490686287956,7.916666666666666
-39.020437543573564,-17.43449158485707,7.083333333333334
-38.75163575749737,-5.3332714712638865,9.25
-38.70836737782281,1.2157030944877665,10.9
-38.28672188018538,-15.345672989454464,7.9
-39.25843596195257,-7.614967410994431,8.857142857142858
-38.02849564869409,-17.748075418759747,7.1
-38.159155385265805,-3.43072953954566,10.0
-37.38865578118692,-15.164855636401441,8.0
-38.0109513899892,-6.857475402351581,9.1
-37.45684750351958,-18.013595085875785,7.1
-37.63444601392533,1.456880252444745,11.0
-37.60217808665759,-4.355682332369952,9.833333333333332
-36.72198387117123,-15.542548150636936,8.0
-37.403293429425844,-7.207934560738762,9.1
-36.893608198872684,-18.296437909176053,7.1
-36.96566550407293,7.595066421205185,12.0
-36.59228996161819,-4.115502643732289,10.0
-36.94325895615393,0.6739676142366091,10.9
-36.432918188647,-16.362693449766468,7.9
-37.14873729191883,-8.46876725758637,8.9375
-36.35001340205314,-18.615032612504955,7.1
-33.40633648865275,-23.4390477853214,6.052631578947368
-36.55978296689874,6.22931846813275,11.833333333333332
-35.886172691616025,-16.680894543303804,7.9
-35.811648402792244,-19.14337258385195,7.0
-35.7723685039672,-4.415642722271643,10.0
-35.57925203993918,-7.176114575618795,9.25
-35.60720312574053,-21.189473372643345,6.2
-36.12767633079552,0.026089447432065205,10.833333333333332
-34.83996037255396,-16.094029546398694,8.071428571428571
-35.57771931495007,-8.290068073011412,9.083333333333332
-35.18452880750455,-19.36293839440419,7.0
-35.380327137179975,5.564908115772513,11.785714285714285
-34.95722426208967,-21.063476016526884,6.25
-34.957545144793045,-4.734646959556237,10.0
-34.62795495824406,-17.331419718806515,7.9
-35.628689754580044,-10.289293440629717,8.8125
-34.84612590878851,1.176803618399087,11.071428571428571
-34.56094997614234,-19.460877335061582,7.1
-34.61324169403815,13.546967627303747,13.0
-34.34667313632865,-21.22504894104992,6.25
-34.14491360648813,-5.036722233540122,10.0
-34.075344049847395,7.33259097374276,12.1
-33.82722665059292,-17.736035299376205,7.916666666666666
-34.07704930061149,-19.954518595018932,7.0
-33.655864788869735,-8.198212847654577,9.3
-34.21895871266344,-21.650073163072506,6.142857142857142
-33.68714746017294,0.921993451843105,11.071428571428571
-33.87329147245221,12.206065698524787,12.875
-33.341869827359744,-18.72605794878509,7.833333333333334
-34.14328190980021,-10.28536311687703,8.916666666666668
-33.46215910007752,-20.27281596703738,7.0
-33.41786244881976,-5.714843922867308,9.928571428571429
-33.493633827515666,-21.953887132661812,6.2
-33.23986330529174,6.618418629835979,12.0
-32.98690292591138,-19.071917988693617,7.8
-32.97948741614027,-20.75527181587419,6.9
-33.53306498154106,-11.279830459780541,8.875
-32.780116199789376,0.21803936233988483,11.0
-32.74381114927657,12.032582540139773,12.9
-32.98117032133257,-22.314098309499933,6.2
-32.34965592150813,-5.444167026733781,10.1
-32.40469386079397,-19.46805024364747,7.75
-32.38007066254458,-20.946118308393153,7.0
-32.007325209815534,7.390690933505248,12.166666666666668
-32.4595561289414,-22.66297317977361,6.2
-32.024961630036714,-10.384909706299073,9.083333333333332
-32.10645537423297,-0.6612978731849731,10.9
-31.99491817324804,-6.950582517118047,9.857142857142858
-31.668325820024194,12.340213440665408,13.0
-31.87995583525121,-21.48177512017221,6.9
-32.00556140071765,-18.791764056075365,8.0
-31.524726559808737,-19.68616665370327,7.75
-31.938072068217224,-23.01388759587825,6.2
-31.421029805570534,18.37107161206852,14.0
-31.559401450883396,-13.385512478281179,8.6
-31.283917926591585,6.121228337661918,12.0
-31.35046774010246,-21.822011186424703,6.9
-31.62039298593431,-17.824751469557448,8.083333333333332
-30.12280855620729,-6.304655181492274,10.1875
-31.405244387795346,-23.347851147514035,6.2
-31.08179984271016,-0.33995185467406525,11.0
-30.82739937149779,12.164734185618252,13.0
-31.200178811195897,-8.1031967161828,9.8
-30.323008415206964,-11.173737215141898,8.916666666666668
-30.936567129112202,17.12400762485175,13.833333333333332
-30.75394066147375,-21.81661738216912,7.0
-30.313011525836753,-24.265918716865464,6.083333333333334
-30.573119610833817,-18.334176046539188,7.916666666666666
-30.363759232976378,5.36494585665268,11.928571428571429
-30.406094676103567,-8.675831689106872,9.75
-29.679325824098544,-10.338119430653993,9.1
-30.096459918359955,-22.002242468830143,7.0
-30.038818990623874,-1.0367835151761478,10.9375
-30.009585388666004,11.937262088199411,13.0
-29.135958676050592,-24.78651010770501,6.083333333333334
-29.918291919709482,-18.118139168123925,7.9
-29.603753734624455,17.216169928854736,13.928571428571429
-29.50018642571745,-22.25770770951729,7.0
-29.032941379838096,-10.47420804994147,9.0
-29.401204499060654,4.939109417022525,11.9
-29.326055959703442,23.363489125745932,15.0
-29.312928705158285,-8.776036293432746,9.785714285714285
-29.375574659268207,-17.949204804730886,7.9
-28.982289059989277,-24.437834180030126,6.25
-28.42173155797328,0.5707346174922088,11.25
-28.75545718713134,12.034578386353427,13.071428571428571
-28.81665241948173,-22.150539075064817,7.071428571428571
-28.18599846042774,-10.250861646462383,9.083333333333332
-28.86128000551782,-16.499558240903447,8.083333333333332
-28.1913795266695,-25.232061481515743,6.083333333333334
-28.41165201341127,17.365216430224343,14.0
-28.773399898384234,22.030433552682585,14.833333333333332
-28.404848701082454,-8.912943662886631,9.75
-28.18912580138,5.706498518674731,12.071428571428571
-28.18490466325197,-22.687029196121884,7.0
-28.376320567606246,-1.9635068119593624,10.9
-27.228938464132508,-9.61295753017039,9.125
-27.92835031893035,-18.186234299958464,7.8
-27.41961671053944,-25.563676913669774,6.1
-27.7805536966489,10.819885237057024,12.928571428571429
-27.888434204834603,-8.086724628116649,9.928571428571429
-27.432981159853817,22.4361955029787,15.0
-27.410506038420984,-22.908481502519535,7.0
-27.310702005384833,17.247501243002414,14.0
-27.330501663478035,-8.736425670975628,9.25
-27.384856208277164,5.065733198964172,12.0
-27.048176204613625,-17.62914016073614,7.857142857142858
-26.823020648129166,-25.86496825132803,6.083333333333334
-26.857627719015515,-0.2883496344902543,11.214285714285715
-26.62224796619318,-23.15586883697319,7.0
-27.52885566122334,-14.743555067246568,8.277777777777779
-26.78980642974664,10.977885085077808,13.0
-26.471872118293618,-7.395657473724449,10.071428571428571
-26.528500382586166,-8.819708352528227,9.166666666666668
-26.477783771627948,-25.654781449898426,6.25
-26.669228849660605,21.363709527773565,14.833333333333332
-25.592146166754556,29.62068559006314,16.3
-25.774798670968337,18.878157579506023,14.357142857142858
-26.497445329388746,4.866651858013565,12.0
-25.39086061280262,-22.937231112575418,7.125
-24.885356526477096,-0.4112832569666669,11.333333333333332
-25.816679873945546,-15.46864111004847,8.25
-25.830039808044198,-26.423681599794932,6.125
-26.737215693094072,-3.6604782618329788,10.785714285714285
-25.67139378413296,-7.836450278548924,10.0
