x,y,z
2725172.5176292127,1270749.3770332835,463.0
2725172.5690788752,1270750.4770176313,464.0
2725172.5735639688,1270793.919332343,471.0
2725172.618859532,1270753.887800345,465.0
2725172.6234537987,1270736.481232054,460.0
2725172.6344524054,1270737.9721912027,461.0
2725172.7626825115,1270762.1491726774,466.0
2725172.769546067,1270769.9494244647,467.0
2725172.770680832,1270787.947962907,470.0
2725172.9346536538,1270739.1066149361,462.0
2725173.0615169983,1270748.9290100397,463.0
2725173.078058536,1270782.3487560719,469.0
2725173.1481518648,1270805.378948894,473.0
2725173.1997623574,1270736.2700520302,460.0
2725173.2133384645,1270737.5810342466,461.0
2725173.2337373877,1270799.1451350842,472.0
2725173.2354952157,1270775.8760882528,468.0
2725173.270420425,1270750.2561760778,464.0
2725173.3093464654,1270769.0922050728,467.0
2725173.357651867,1270793.3629504135,471.0
2725173.4310765574,1270753.5605652456,465.0
2725173.518245262,1270738.734274027,462.0
2725173.598742954,1270751.931293112,465.0
2725173.628599035,1270752.8088618456,465.0
2725173.6429103804,1270761.7396267105,466.0
2725173.687990549,1270748.6247683957,463.0
2725173.70651735,1270768.1691133457,467.0
2725173.756760389,1270737.142889935,461.0
2725173.768975247,1270787.7412561083,470.0
2725173.798468069,1270736.1365233662,460.0
2725173.9235667353,1270804.8855356297,473.0
2725173.9410477346,1270781.7065836166,469.0
2725173.9814283857,1270749.9993730718,464.0
2725174.113713663,1270798.8008351575,472.0
2725174.134101897,1270738.4037775025,462.0
2725174.175124308,1270775.462522585,468.0
2725174.197083007,1270792.8872407756,471.0
2725174.22357025,1270767.3427624875,467.0
2725174.288879855,1270736.6919622924,461.0
2725174.3484789063,1270748.409009784,463.0
2725174.3746927762,1270735.989554265,460.0
2725174.3954059514,1270751.6742454648,465.0
2725174.5185002144,1270761.2679687547,466.0
2725174.599987132,1270749.604789369,464.0
2725174.725676387,1270738.0284247277,462.0
2725174.7379813707,1270804.45949875,473.0
2725174.765060778,1270787.525655716,470.0
2725174.816410679,1270736.243543936,461.0
2725174.8216175037,1270735.5716471605,460.0
2725174.863185606,1270766.5546259242,467.0
2725174.878350491,1270757.815202917,462.8777677629724
2725174.8804368023,1270781.177592113,469.0
2725174.887690286,1270747.9585838753,463.0
2725174.8921677126,1270810.0071857069,474.0
2725174.9125970243,1270798.3108497483,472.0
2725175.1048545865,1270792.5620288092,471.0
2725175.1882863007,1270751.331568894,465.0
2725175.193540648,1270775.3692582464,468.0
2725175.230479124,1270749.1861867574,464.0
2725175.247296201,1270737.5620052998,462.0
2725175.2970428145,1270735.1926425644,460.0
2725175.3796769106,1270758.5925601232,462.8777677629724
2725175.4339559777,1270747.5156448954,463.0
2725175.441681116,1270735.9315872332,461.0
2725175.462217026,1270761.300569676,466.0
2725175.4683739906,1270765.7426457393,467.0
2725175.5134384953,1270803.9708129826,473.0
2725175.610636127,1270809.540840454,474.0
2725175.6588402754,1270787.053603189,470.0
2725175.7013651873,1270797.7934124551,472.0
2725175.702459999,1270757.2837328275,462.8777677629724
2725175.828738635,1270780.6670161951,469.0
2725175.8541013775,1270737.2120965752,462.0
2725175.876094589,1270735.001048157,460.0
2725175.8810033305,1270759.3699173296,462.8777677629724
2725175.9231738476,1270758.1760178918,462.87776776297244
2725175.9293924784,1270764.842745651,467.0
2725175.939753527,1270748.9406923598,464.0
2725176.0028569633,1270735.5465009995,461.0
2725176.0040507866,1270747.1137913147,463.0
2725176.0494384104,1270792.38746679,471.0
2725176.05092546,1270751.311998637,465.0
2725176.1801096965,1270775.0904408654,468.0
2725176.238437389,1270803.4046792237,473.0
2725176.339366972,1270734.6128108276,460.0
2725176.346973648,1270809.1060964162,474.0
2725176.3823297494,1270760.147274536,462.87776776297244
2725176.434521756,1270758.9689254921,462.87776776297244
2725176.460943371,1270797.2384413905,472.0
2725176.469695868,1270786.4384698253,470.0
2725176.4745786544,1270736.8868298922,462.0
2725176.478076476,1270813.961353514,475.0
2725176.526569507,1270756.752262738,462.8777677629724
2725176.5303256176,1270748.4787173998,464.0
2725176.5507302345,1270735.1194103514,461.0
2725176.5958966836,1270746.7365467502,463.0
2725176.735747166,1270757.651987517,462.87776776297244
2725176.78076393,1270780.173172665,469.0
2725176.781563893,1270734.1871508933,460.0
2725176.8042478343,1270764.3400683263,467.0
2725176.8821288943,1270751.006953508,465.0
2725176.8836561693,1270760.9246317423,462.8777677629724
2725176.9458696647,1270759.7618330924,462.87776776297244
2725176.9513977766,1270802.8278711806,473.0
2725177.005398052,1270792.2605131627,471.0
2725177.007156064,1270736.4480628218,462.0
2725177.0518686417,1270774.6616876493,468.0
2725177.103285716,1270734.692736697,461.0
2725177.140889638,1270813.597404101,475.0
2725177.1585108954,1270808.8238381818,474.0
2725177.1851219023,1270746.3503702362,463.0
2725177.2237872058,1270748.532035771,464.0
2725177.2470950745,1270758.4448951173,462.87776776297244
2725177.2497098725,1270733.7922493278,460.0
2725177.302441697,1270785.8554118215,470.0
2725177.3280312787,1270796.8680091782,472.0
2725177.350679015,1270756.2207926484,462.87776776297244
2725177.3849825887,1270761.7019889485,462.87776776297244
2725177.457217573,1270760.5547406927,462.8777677629724
2725177.5483204843,1270757.1279571422,462.87776776297244
2725177.558955997,1270736.0220664712,462.0
2725177.564033608,1270750.457619457,465.0
2725177.6153098857,1270734.2212218954,461.0
2725177.634874724,1270802.2258560793,473.0
2725177.6678907583,1270733.3429872466,460.0
2725177.7584429835,1270759.2378027174,462.8777677629724
2725177.7610082063,1270779.7340002358,469.0
2725177.7793532833,1270764.2752209061,467.0
2725177.812773192,1270746.0356342816,463.0
2725177.8343126224,1270813.273796162,475.0
2725177.876954466,1270748.1571630077,464.0
2725177.886280047,1270730.821362499,460.0
2725177.886309008,1270762.479346155,462.8777677629724
2725177.901122789,1270808.3891988117,474.0
2725177.9039466246,1270774.2094721235,468.0
2725177.9338226914,1270792.0095732964,471.0
2725177.9685654817,1270761.347648293,462.87776776297244
2725177.9826267213,1270732.816431483,460.0
2725178.059668394,1270757.9208647427,462.87776776297244
2725178.133011734,1270785.265953978,470.0
2725178.1582258223,1270733.7814413896,461.0
2725178.1640748684,1270735.6702920222,462.0
2725178.1747885225,1270755.6893225592,462.8777677629724
2725178.2520905933,1270796.6682328684,472.0
2725178.2636038815,1270731.3046447546,460.0
2725178.269790892,1270760.0307103177,462.8777677629724
2725178.340772935,1270750.060484457,465.0
2725178.3414338743,1270801.646365114,473.0
2725178.360893803,1270756.6039267674,462.8777677629725
2725178.3876354275,1270763.2567033614,462.8777677629724
2725178.3954291423,1270745.6469734474,463.0
2725178.423138654,1270732.4011823563,460.0
2725178.462416782,1270812.83393483,475.0
2725178.4799133902,1270762.1405558933,462.8777677629724
2725178.5305572907,1270747.772628793,464.0
2725178.5623116363,1270807.8401379022,474.0
2725178.5652203383,1270731.8383509521,460.0
2725178.571016302,1270758.7137723428,462.8777677629725
2725178.7272832803,1270736.9522247599,462.0
2725178.731025909,1270779.306997562,469.0
2725178.734453233,1270736.281630967,462.0
2725178.743839072,1270733.4032864338,461.0
2725178.7511026296,1270817.7440859268,476.0
2725178.7713029957,1270773.663423727,468.0
2725178.7811388006,1270760.8236179182,462.8777677629724
2725178.809804722,1270791.6125596473,471.0
2725178.829497144,1270735.7319028103,462.0
2725178.872241712,1270757.3968343674,462.87776776297244
2725178.888961847,1270764.0340605676,462.8777677629724
2725178.888961847,1270764.0340605676,464.2877677629724
2725178.930243715,1270745.1890059647,463.0
2725178.9596696906,1270784.6930802285,467.2099828653766
2725178.991261299,1270762.9334634934,462.8777677629724
2725178.9988980303,1270755.1578524695,462.87776776297244
2725179.0823642104,1270759.506679943,462.87776776297244
2725179.106168555,1270749.610437598,465.0
2725179.14115046,1270807.2069565798,474.0
2725179.1653129053,1270801.2380050668,473.0
2725179.1734671216,1270756.0798963923,462.8777677629723
2725179.178770484,1270796.490417578,472.0
2725179.180506663,1270732.85842986,461.0
2725179.188625887,1270812.5860307098,475.0
2725179.2055352936,1270747.4255489542,464.0
2725179.2924867086,1270761.6165255185,462.87776776297244
2725179.3665577513,1270737.2166814264,462.0
2725179.3720617974,1270817.4142223245,476.0
2725179.3835896202,1270758.1897419682,462.8777677629724
2725179.3902882664,1270764.8114177738,464.2877677629724
2725179.460998024,1270785.4704513724,467.2099828653766
2725179.5258653797,1270790.9669158722,471.0
2725179.539335977,1270744.8483643723,463.0
2725179.5937121194,1270760.2995875434,462.87776776297244
2725179.644666077,1270778.7558080931,469.0
2725179.6489862697,1270773.1436308667,468.0
2725179.68481503,1270756.8728039928,462.8777677629724
2725179.7130713547,1270763.502590478,464.2877677629724
2725179.713071355,1270763.5025904782,462.8777677629724
2725179.773889771,1270806.6287459694,474.0
2725179.7960847677,1270784.153667996,467.20998286537656
2725179.8038346176,1270762.4094331188,462.8777677629724
2725179.8042658805,1270732.5466657758,461.0
2725179.823007538,1270754.62638238,462.8777677629724
2725179.8281287714,1270812.171595775,475.0
2725179.8916146858,1270765.58877498,464.2877677629724
2725179.894937529,1270758.9826495682,462.8777677629724
2725179.903719646,1270747.129496355,464.0
2725179.9081890155,1270816.9537151712,476.0
2725179.9099679007,1270749.2464085603,465.0
2725179.933785204,1270764.3948755427,464.2877677629725
2725179.959390682,1270800.7887323508,473.0
2725179.962326357,1270786.2478225161,467.2099828653766
2725179.98604044,1270755.5558660175,462.87776776297244
2725180.00558781,1270785.0531991527,467.2099828653766
2725180.0399130597,1270737.3898971877,462.0
2725180.1047723806,1270796.3011539162,472.0
2725180.105060028,1270761.0924951436,462.8777677629725
2725180.155305994,1270745.0827267193,463.0
2725180.196162938,1270757.6657115929,462.87776776297227
2725180.3144010594,1270790.4162182515,471.0
2725180.386630416,1270806.0240193694,474.0
2725180.392941105,1270766.3661321865,464.2877677629724
2725180.404772866,1270772.487016375,468.0
2725180.4062854373,1270759.7755571683,462.87776776297244
2725180.4131202037,1270811.6846495944,475.0
2725180.423519645,1270732.234851645,461.0
2725180.445133112,1270765.187783143,464.2877677629724
2725180.4636546904,1270787.02519366,467.2099828653766
2725180.497388349,1270756.3487736178,462.87776776297244
2725180.516946954,1270785.8461149824,467.20998286537656
2725180.523358129,1270746.7082060121,464.0
2725180.5371808624,1270762.9711203885,462.8777677629724
2725180.537180863,1270762.9711203885,464.2877677629724
2725180.545530579,1270816.659859288,476.0
2725180.616407936,1270761.8854027437,462.8777677629724
2725180.622759793,1270748.7321463674,465.0
2725180.6324998443,1270783.6142557631,467.2099828653766
2725180.647117046,1270754.0949122906,462.8777677629724
2725180.650467687,1270778.371730953,469.0
2725180.7075108467,1270758.4586191927,462.87776776297227
2725180.728256436,1270737.4972435655,462.0
2725180.746358522,1270763.870845168,464.2877677629725
2725180.7468891577,1270744.8124791316,463.0
2725180.7986137588,1270755.0318356426,462.87776776297244
2725180.83121153,1270784.5207463715,467.20998286537656
2725180.858853109,1270800.608255119,473.0
2725180.8942675246,1270767.1434893927,464.2877677629724
2725180.9176333463,1270760.5684647686,462.8777677629724
2725180.9564810204,1270765.980690743,464.2877677629724
2725180.9649830237,1270787.802564804,467.2099828653766
2725180.9704119475,1270795.9507555754,472.0
2725181.0087362574,1270757.141681218,462.8777677629724
2725181.0283060987,1270786.6390308118,467.20998286537656
2725181.042329574,1270731.9675645763,461.0
2725181.0425136667,1270805.4671640738,474.0
2725181.0848411936,1270811.3122181664,475.0
2725181.154212431,1270789.9453473059,471.0
2725181.158460481,1270744.2485946277,463.0
2725181.1850706236,1270746.3490380053,464.0
2725181.200251205,1270816.3933678947,476.0
2725181.2188587557,1270759.2515267932,462.8777677629723
2725181.240972284,1270771.953536268,468.0
2725181.2577064307,1270764.663752768,464.2877677629725
2725181.294474754,1270737.8819427579,462.0
2725181.3099616678,1270755.8247432432,462.87776776297244
2725181.3425706737,1270785.313662201,467.20998286537656
2725181.3612903706,1270762.439650299,462.87776776297244
2725181.3612903706,1270762.439650299,464.2877677629724
2725181.376386992,1270748.2839757574,465.0
2725181.395593944,1270767.920846599,464.2877677629724
2725181.4289812543,1270761.361372369,462.8777677629725
2725181.466311357,1270788.579935948,467.2099828653766
2725181.467828929,1270766.7735983431,464.28776776297246
2725181.4689149214,1270783.0748435305,467.20998286537656
2725181.4712265544,1270753.563442201,462.8777677629724
2725181.520084166,1270757.9345888183,462.8777677629724
2725181.5396652427,1270787.4319466413,467.20998286537656
2725181.5589318406,1270763.3468147928,464.2877677629724
2725181.584106009,1270732.3116866157,461.0
2725181.5912021454,1270777.8478437543,469.0
2725181.611187077,1270754.5078052678,462.8777677629723
2725181.65683525,1270783.9882935903,467.20998286537656
2725181.730206664,1270760.0444343938,462.87776776297227
2725181.74328091,1270810.9152109064,475.0
2725181.749893486,1270804.9794091072,474.0
2725181.7644799436,1270800.4543184726,473.0
2725181.764626515,1270795.4390214602,472.0
2725181.769054339,1270765.4566603682,464.2877677629724
2725181.782803004,1270815.9936750121,476.0
2725181.8183232676,1270744.039692093,463.0
2725181.8213095763,1270756.6176508432,462.87776776297244
2725181.8424802218,1270745.9734175596,464.0
2725181.853929818,1270786.1065780306,467.20998286537656
2725181.8969203634,1270768.6982038054,464.2877677629724
2725181.96763969,1270789.3573070918,467.2099828653766
2725181.977434097,1270737.9125693138,462.0
2725181.9791768375,1270767.5665059437,464.28776776297246
2725182.0314320745,1270758.7274964186,462.87776776297244
2725182.0510243876,1270788.224862471,467.2099828653766
2725182.070279749,1270764.1397223934,464.2877677629725
2725182.0795629304,1270732.0146119152,461.0
2725182.1088613346,1270771.434528918,468.0
2725182.1225349857,1270755.3007128679,462.8777677629723
2725182.164970339,1270747.9865093029,465.0
2725182.1681943936,1270784.7812094197,467.20998286537656
2725182.1853998783,1270761.9081802096,462.8777677629723
2725182.1853998783,1270761.9081802098,464.2877677629724
2725182.2415545727,1270760.8373419938,462.8777677629723
2725182.280402248,1270766.2495679685,464.28776776297246
2725182.2880247273,1270820.236991999,477.0
2725182.295336062,1270753.0319721117,462.87776776297244
2725182.305329999,1270782.5354312977,467.2099828653766
2725182.3326574843,1270757.4105584435,462.8777677629724
2725182.3506967993,1270810.4463910898,475.0
2725182.3652889626,1270786.89949386,467.20998286537656
2725182.371505159,1270762.822784418,464.28776776297246
2725182.393310018,1270815.6381186421,476.0
2725182.398246783,1270769.4755610116,464.2877677629724
2725182.4237603955,1270753.9837748928,462.8777677629724
2725182.45108982,1270743.8022452488,463.0
2725182.468968023,1270790.1346782355,467.2099828653766
2725182.4824589696,1270783.455840809,467.2099828653766
2725182.490524746,1270768.3594135437,464.28776776297246
2725182.493043544,1270745.5924077062,464.0
2725182.5079310136,1270804.5787107702,474.0
2725182.542779983,1270759.520404019,462.87776776297244
2725182.5623835316,1270789.0177783004,467.2099828653766
2725182.581627657,1270764.9326299932,464.28776776297246
2725182.5850674855,1270794.9694988201,472.0
2725182.5856430847,1270777.4474015543,469.0
2725182.6120342147,1270731.5716371438,461.0
2725182.620478532,1270738.18999086,462.0
2725182.633882895,1270756.0936204684,462.8777677629724
2725182.635385383,1270800.2217298157,473.0
2725182.6795535376,1270785.5741252494,467.20998286537656
2725182.791750156,1270767.0424755686,464.2877677629724
2725182.844005393,1270758.2034660438,462.87776776297244
2725182.8766481066,1270787.6924096898,467.20998286537656
2725182.882853068,1270763.6156920183,464.2877677629725
2725182.8859832864,1270747.5051187512,465.0
2725182.8995732022,1270770.2529182178,464.2877677629724
2725182.9351083045,1270754.7766824933,462.8777677629724
2725182.950919401,1270809.96835569,475.0
2725182.961976665,1270815.2200073677,476.0
2725182.9702963564,1270790.9120493794,467.2099828653766
2725182.9702963564,1270790.9120493794,468.61998286537664
2725182.9938181136,1270784.2487566387,467.20998286537656
2725183.001872655,1270769.152321144,464.28776776297246
2725183.0095093865,1270761.3767101204,462.87776776297244
2725183.0095093865,1270761.3767101204,464.2877677629724
2725183.054127892,1270760.3133116195,462.8777677629724
2725183.0737426756,1270789.8106941301,467.2099828653766
2725183.092975566,1270765.7255375937,464.28776776297246
